Product code	Product label	Turkey's imports from Malaysia-Value in 2001	Turkey's imports from Malaysia-Value in 2002	Turkey's imports from Malaysia-Value in 2003	Turkey's imports from Malaysia-Value in 2004	Turkey's imports from Malaysia-Value in 2005	Turkey's imports from Malaysia-Value in 2006	Turkey's imports from Malaysia-Value in 2007	Turkey's imports from Malaysia-Value in 2008	Turkey's imports from Malaysia-Value in 2009	Turkey's imports from Malaysia-Value in 2010	Turkey's imports from Malaysia-Value in 2011	Turkey's imports from Malaysia-Value in 2012	Turkey's imports from Malaysia-Value in 2013	Turkey's imports from Malaysia-Value in 2014	Turkey's imports from Malaysia-Value in 2015	Turkey's imports from Malaysia-Value in 2016	Turkey's imports from Malaysia-Value in 2017	Malaysia's exports to world- 	Malaysia's exports to world-Value in 2001	Malaysia's exports to world-Value in 2002	Malaysia's exports to world-Value in 2003	Malaysia's exports to world-Value in 2004	Malaysia's exports to world-Value in 2005	Malaysia's exports to world-Value in 2006	Malaysia's exports to world-Value in 2007	Malaysia's exports to world-Value in 2008	Malaysia's exports to world-Value in 2009	Malaysia's exports to world-Value in 2010	Malaysia's exports to world-Value in 2011	Malaysia's exports to world-Value in 2012	Malaysia's exports to world-Value in 2013	Malaysia's exports to world-Value in 2014	Malaysia's exports to world-Value in 2015	Malaysia's exports to world-Value in 2016	Malaysia's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2714	"Bitumen and asphalt, natural; bituminous or oil-shale and tar sands; asphaltites and asphaltic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		343	241	224	346	1652	1664	2870	18068	43469	12383	11606	15697	18265	11845	13914	10114	33159		145	295	183	227	755	324	353	230	157	249	751	1617	828	401	890	1601	1244	
2802	"Sulphur, sublimed or precipitated; colloidal sulphur"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		110	146	67	87	80	345	427	23205	906	6126	11488	10794	1235	519	249	901	1908		55	481	479	146	122	133	235	457	1633	938	358	533	264	179	103	348	1019	
2825	"Hydrazine and hydroxylamine and their inorganic salts; inorganic bases, metal oxides, hydroxides ..."	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0		1632	1717	1568	2879	3773	6315	10917	9268	5326	7023	12739	9831	7927	6678	4195	3796	12428		4410	4121	5701	10952	12985	18266	20881	33566	15101	27418	28911	35832	33351	35013	36138	34989	33364	
2837	"Cyanides, cyanide oxides and complex cyanides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	143	2	126	89	373	7	91	57	34	24	5	293	26	97	195	97		1839	2267	2765	1914	3744	6405	9105	13182	23027	27711	30961	36613	46838	42374	37407	38291	45502	
2842	"Salts of inorganic acids or peroxoacids, incl. aluminosilicates whether or not chemically defined ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		169	680	659	1101	431	524	390	310	1147	557	685	14919	292	336	3744	450	7814		2486	3069	4166	4700	7292	6616	8830	12659	8036	11890	13195	12715	12031	15594	12020	13868	14693	
2845	"Non-radioactive isotopes; inorganic or organic compounds of such isotopes, whether or not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		94	119	108	211	310	606	149	171	72	0	0	9	26	9	12	0	85		78	73	688	410	313	284	476	500	503	607	1940	2025	2501	2794	1887	1461	1760	
2853	"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0		0	0	0	0	0	0	0	0	240	323	511	1304	1605	1586	1307	1658	2454		0	0	0	0	0	0	307	255	304	602	660	1241	1698	969	1477	1393	1628	
2901	"Acyclic hydrocarbons"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		44552	64833	56990	110593	143892	189645	235697	112775	118276	165345	242524	242565	154749	190074	198514	326481	268211		21674	12907	19648	72749	152332	69773	72128	45557	12742	44210	155484	87942	26256	252161	22366	22671	15524	
2908	"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	62	28	21	100	443	181	15	110	35	21	9	0	14	0	25	124		2105	2141	3237	3828	3878	5283	6908	9744	8677	4983	4647	4212	5821	6079	6166	4126	4002	
2914	"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3054	1545	2185	2784	3490	3047	3086	2834	3165	3292	6007	3128	2619	2944	3219	2182	3606		12641	16781	21937	28721	40606	38251	42165	49325	38933	50911	62592	62395	60009	63098	57847	42682	62651	
3004	"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put ..."	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	16	0		40926	45986	44334	56591	49463	66812	125399	104999	107291	134759	150881	173944	175605	202268	153631	166333	182696		814187	1128723	1579342	2146260	2235372	2344586	2684062	3354230	3124980	3292926	3240021	2738872	2822853	2875248	2642577	2610787	2717837	
3104	"Mineral or chemical potassic fertilisers (excluding those in tablets or similar forms, or in ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2635	3048	4580	5530	5990	7134	8053	23349	68419	44345	38415	33181	23003	20415	10671	8585	14761		15818	19515	23965	32762	38582	33135	57918	57052	40317	54420	63095	72599	63762	65396	82589	57950	59886	
3602	"Prepared explosives (excluding propellent powders)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2895	997	2079	609	1125	1509	2634	4328	4948	4366	4201	5168	5902	5729	4826	4568	6157		1836	849	485	1023	3697	1097	1996	2319	1774	4036	4012	2274	4561	1632	4002	2246	1453	
4103	"Other raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0		1992	1786	2191	3688	3305	3415	3684	4441	2960	5002	6638	11652	10023	8897	6923	5282	4441		4518	10814	11305	6082	5007	7487	10196	7913	4176	5752	11015	13616	13000	10147	3519	3013	2479	
4115	"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	279	305	424	481	813	827	1358	1037	1452	1053	423	432	343	343	769	137		0	4327	5190	4592	5509	6913	6096	4731	2832	2755	3581	3198	3143	3142	3620	3998	3363	
4203	"Articles of apparel and clothing accessories, of leather or composition leather (excluding ..."	0	0	0	0	1	36	36	6	0	2	14	9	3	23	87	0	0		1630	849	1136	1266	923	1506	1137	4555	7654	3269	4888	8244	5523	5591	4994	4374	5083		23108	23419	23074	23111	31983	56886	64427	112165	128704	126233	107618	132195	118188	107281	117319	81323	43087	
4304	"Artificial fur and articles thereof (excluding gloves made of leather and artificial fur, footware ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	4	2	35	55	177	407	734	1755	2207	2413	1429	848	572	1298		163	179	91	96	153	577	1569	1638	503	1354	620	399	276	511	509	463	529	
4409	"Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped "tongued, ..."	0	0	38	10	3	13	4	138	0	61	36	21	141	0	178	0	0		156346	153853	144581	172099	184675	217277	268476	221270	195083	222580	247432	230244	198635	220650	213569	197808	196473		7055	6477	8342	9066	12508	13733	17105	16428	8228	12336	16229	14461	17824	20284	15709	16205	17899	
4414	"Wooden frames for paintings, photographs, mirrors or similar objects"	0	0	0	0	8	0	0	1	0	0	1	6	0	0	0	0	0		21601	24775	27333	30083	33519	33367	38494	37141	29890	38497	42925	46100	39323	37929	33005	30417	29002		742	681	1307	1310	1871	2165	2304	3031	1819	3320	3982	3091	3911	3654	3139	3030	3001	
4503	"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		182	2	5	1	17	6	19	24	51	34	10	14	25	76	1	13	19		1212	711	900	1911	2612	1730	1971	1841	1819	2397	2776	2971	2515	2167	2160	1634	1245	
3810	"Pickling preparations for metal surfaces; fluxes and other auxiliary preparations for soldering, ..."	0	3	5	2	0	23	0	0	0	0	0	0	0	3	0	0	0		17828	17094	14730	10950	13667	18294	25763	26810	19050	25658	28797	24916	21022	24182	15487	16664	17811		4598	5957	8452	9087	11383	13270	17481	17330	16073	17914	17654	16412	19111	16622	17621	16426	16621	
3825	"Residual products of the chemical or allied industries, n.e.s.; municipal waste; sewage sludge; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	125	124	152	160	62	39	1235	232	997	1040	4314	3277	2118	752	133	755		0	334	1	0	4	1	1	5	37	2	26	0	13	5	0	0	0	
3913	"Natural polymers, e.g. alginic acid, and modified natural polymers, e.g. hardened proteins, ..."	0	0	0	0	0	0	9	14	5	10	8	1	1	1	0	0	0		1585	1930	2124	1785	2029	1255	2967	3933	5185	6649	4887	3651	1456	1918	1801	1045	2593		5959	7178	8175	10903	12372	11894	13825	15288	12098	16589	22190	20914	27376	28190	23437	23677	22033	
3918	"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; ..."	0	0	0	120	61	0	0	0	0	31	14	0	0	0	0	0	0		5155	10308	9725	10142	11889	15292	16599	12863	14540	20459	21325	16493	32884	16398	23944	26775	22330		13737	14651	19509	33094	41088	47038	56105	57089	41676	47788	58911	56946	72558	76273	69164	88605	88043	
4702	"Chemical wood pulp, dissolving grades"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	9	0	17	92	95	26	18	43	161	25	15	64	19	0	0		780	424	648	2756	6481	5058	3599	6147	979	1388	756	747	609	829	798	764	465	
4808	"Corrugated paper and paperboard "with or without glued flat surface sheets", creped, crinkled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2460	2838	7240	11207	10254	8827	10131	13181	9808	17163	15802	19816	23059	18066	12968	10716	15168		1275	1440	1840	3250	3630	3421	4051	4935	3939	5611	10088	7898	9093	8792	5665	5315	7288	
4902	"Newspapers, journals and periodicals, whether or not illustrated or containing advertising ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2081	2325	1984	1402	1414	1439	1800	1952	1524	2228	2214	2970	4388	8984	8070	7968	3207		13576	20787	20308	25584	23229	22645	27215	29824	21092	19444	16518	14865	14345	9154	8536	6709	4569	
4909	"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, ..."	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0		1519	1552	1628	1455	1916	1870	1680	3015	1503	1859	1621	1550	1519	1255	1240	687	586		118	227	140	210	483	376	361	572	684	674	773	656	584	533	425	363	257	
5108	"Carded or combed yarn of fine animal hair (excluding that of wool or that put up for retail ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	491	631	0	84	73	144	0	28	480	20	6	9	27	1		21	50	109	441	409	1549	2318	1738	1508	2215	3169	3638	1878	2752	2743	3766	3293	
5109	"Yarn of wool or fine animal hair, put up for retail sale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		188	106	67	126	3	4	1219	26	2	7	43	27	9	0	11	114	102		283	135	137	89	12	321	693	1308	107	268	326	299	393	825	767	389	312	
5211	"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ..."	0	48	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0		772	635	1547	2957	4203	6644	9092	11969	6557	2123	7727	4986	7133	7871	5803	6516	8662		16002	25334	28872	44400	32998	25272	62693	77094	93424	121192	122582	75964	90556	81080	67872	62352	51792	
5301	"Flax, raw or processed, but not spun; flax tow and waste, incl. yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	28	0	0	0	4	26	678	16	0	19	0	0	0	0	0		1359	2571	3078	2560	2316	2312	3331	2131	1479	3179	4249	3989	5861	5512	5575	6687	4107	
5302	"True hemp "Cannabis sativa L.", raw or processed, but not spun; tow and waste of true hemp, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	0	0	6	0	0	0	0	25	90	0	0	0	0	0	3		1476	1439	0	474	218	585	845	0	104	3	0	1	0	1	5	3	69	
5405	"Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34	29	15	47	85	184	166	124	10	1	3	9	1	18	10	11	9		8	12	30	35	61	185	146	116	7	75	14	44	6	10	5	26	20	
5406	"Man-made filament yarn, put up for retail sale (excluding sewing thread)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20	0	0	20	5	13	2	0	0	11	18	30	334	296	6	8	15		97	29	59	167	309	178	161	154	383	173	78	84	153	394	270	60	117	
5506	"Synthetic staple fibres, carded, combed or otherwise processed for spinning"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		143	34	17	914	945	219	306	244	42	111	209	18	346	2604	8	396	22		4329	8034	8384	9313	12563	13014	12632	14151	11979	15986	24516	23289	20403	22066	16220	15417	18645	
5510	"Yarn of artificial staple fibres (excluding sewing thread and yarn put up for retail sale)"	76	0	0	1138	412	0	864	0	428	2135	79	303	0	11	233	116	0		833	401	81	2938	2800	5924	5959	2412	1302	1148	230	4812	3309	3202	1475	1019	750		25635	50091	57282	108295	99082	119180	248108	154747	148678	241167	256311	188689	188349	149587	147901	143045	161411	
5704	"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		671	595	450	574	10741	3047	1429	2606	777	1250	601	214	387	251	228	197	2521		1075	1364	2391	4814	3959	3893	4185	3824	3164	3667	5941	4801	4018	3317	3515	5017	4708	
5803	"Gauze (excluding narrow woven fabrics of heading 5806)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		94	503	652	21	75	203	315	506	6	86	168	48	18913	71589	40170	15806	1		123	76	76	90	148	64	122	431	167	273	330	265	467	32	78	47	34	
5905	"Textile wallcoverings"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		157	123	120	18	56	22	8	7	27	873	1299	0	20	13	0	429	0		61	157	188	201	263	394	1128	1565	649	781	861	672	1154	1698	976	678	844	
5907	"Impregnated, coated or covered textile fabrics; painted canvas being theatrical scenery, studio ..."	0	52	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0		321	970	822	1044	656	372	903	1017	1449	637	3500	4274	4352	3041	4170	3702	1797		4621	4791	4833	4210	5904	5455	6533	11129	10489	18729	18384	16950	20880	19046	15892	16490	15854	
6310	"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		755	731	1613	2369	2506	2655	3055	5684	2968	4003	4325	2361	3060	10368	5073	5783	4719		242	528	741	857	1405	2136	3462	2226	2475	8238	14580	7865	5286	7602	6801	8225	14765	
6701	"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	44	1	8	1	20	12	9	0	5	0	10	14	0	7	7	2		98	226	260	272	509	553	424	450	423	518	745	501	287	416	405	248	518	
6904	"Ceramic building bricks, flooring blocks, support or filler tiles and the like (excluding those ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6992	3971	4835	4455	3685	5345	7887	28319	26649	23792	31448	32247	32601	27430	20859	12250	7344		28	254	147	230	752	666	943	449	255	115	135	373	2435	2289	2063	1069	902	
7010	"Carboys, bottles, flasks, jars, pots, phials, ampoules and other containers, of glass, of a ..."	0	0	0	165	0	0	0	0	0	0	1	0	0	0	0	0	0		18898	19653	20386	18373	17370	42250	59376	44829	29966	26301	36861	41220	37342	43514	33290	44574	27984		12340	16363	26617	35335	51397	53110	58046	47821	40931	69041	63275	59692	126320	132596	76464	61358	59701	
7101	"Pearls, natural or cultured, whether or not worked or graded, but not strung, mounted or set, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		67	55	17	9	433	1561	160	429	620	1161	3976	1111	19	1188	1381	1242	138		117	169	160	355	630	459	768	597	249	309	362	249	179	237	256	219	255	
7227	"Bars and rods of alloy steel other than stainless, hot-rolled, in irregularly wound coils"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6	29	430	766	584	1133	831	756	519	1882	4175	3668	1709	1111	1406	3498	12000		11368	18464	23876	46101	40607	35284	44261	84171	26272	46531	66338	56515	59735	104077	123027	128155	98946	
7303	"Tubes, pipes and hollow profiles, of cast iron"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1248	601	1117	1876	3843	5003	5203	3443	4605	1864	2673	2528	2973	4510	3597	4065	5141		11786	19161	20566	12925	7092	6005	21624	7531	4096	5707	24439	9011	16234	15755	15812	24551	16092	
7316	"Anchors, grapnels and parts thereof, of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		281	924	201	310	403	2734	7295	1752	2084	724	756	940	1882	3948	1402	319	660		347	356	423	806	1248	2540	2660	2229	1912	931	613	837	381	673	456	490	345	
7321	"Stoves, ranges, grates, cookers, incl. those with subsidiary boilers for central heating, barbecues, ..."	0	0	0	0	0	0	0	5	0	0	0	0	2	1	3	0	0		14898	13751	11582	40067	9173	9850	9378	16578	10843	13513	14646	11939	10797	10732	10231	8648	7757		5250	7228	11302	17356	22576	29515	40436	51423	31526	40565	57008	48258	54477	60915	54411	49225	48235	
7323	"Table, kitchen or other household articles, and parts thereof, of iron or steel; iron or steel ..."	17	0	0	0	0	0	0	0	9	2	7	0	3	4	0	0	0		10016	14042	15953	15680	14117	18641	22430	32091	24388	26666	29081	38286	24053	21343	27135	38810	31377		11354	13424	19004	28387	39826	45981	59098	73096	66032	87464	103631	88252	99125	92913	99103	80843	57133	
7403	"Copper, refined, and copper alloys, unwrought (excluding copper alloys of heading 7405)"	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0		3165	2108	1101	2454	2580	2761	4181	4048	17570	10925	67447	10435	1917958	693295	477784	358177	442212		218608	328866	416969	644943	883138	1465473	2139496	2108924	1490742	2584684	3125552	2878811	2730446	2577339	2208298	1998686	2438222	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0		101402	99792	148154	191206	161639	122224	212869	231507	133699	169521	211928	181161	141102	133776	144314	139453	204344		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
7502	"Unwrought nickel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	0	118	176	0	9	0	5	4	0	8776	19702	606426	1405489	493550	551340		11121	14164	23712	49308	51345	76576	146565	99304	41677	77963	100514	75239	67317	75581	68631	51461	52243	
7803	"Lead bars, rods, profiles and wire, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3599	2044	2752	3774	1827	2584	2950	663	0	0	0	0	0	0	0	0	0		76	286	183	162	375	374	0	0	0	0	0	0	0	0	0	0	0	
7804	"Lead plates, sheets, strip and foil; lead powders and flakes (excluding grains of lead, and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12650	6101	5018	14070	11232	15366	19779	19298	10546	19211	17537	22439	21872	23116	25841	20912	10621		46	115	155	248	313	475	590	494	182	418	397	520	1514	497	1200	457	317	
8107	"Cadmium and articles thereof, n.e.s.; cadmium waste and scrap (excluding ash and residues containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	0	0	0	0	0	0	130	3	808	632	3	34	10	6	700		14	29	39	23	18	47	92	91	77	65	93	49	57	42	145	11	34	
8113	"Cermets and articles thereof, n.e.s.; waste and scrap of cermets (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	5	9	16	0	0	4	71	1324	45	0	0	5	0	69	23	204		250	280	442	889	1136	1443	1299	3480	1841	2924	4989	4973	5614	7200	11019	10183	12391	
8210	"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, ..."	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0		333	401	386	628	281	359	511	691	151	25	299	33	109	345	299	105	48		292	580	1676	2839	2187	5663	8601	4918	2979	6158	8928	10781	11649	12494	9550	7966	7754	
8432	"Agricultural, horticultural or forestry machinery for soil preparation or cultivation (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1495	1329	1330	1855	2597	4739	7525	5409	6509	8100	12930	13569	4001	5510	11170	8217	17772		2014	1664	3889	5986	9482	15046	17290	26870	16839	32410	51083	50020	37151	36388	20529	18806	19847	
8441	"Machinery for making up paper pulp, paper or paperboard, incl. cutting machines of all kinds, ..."	0	0	0	3	0	2	0	1	0	42	3	0	0	0	12	0	0		8819	5288	7171	5309	6769	7904	9458	14653	6618	9579	7178	8357	8568	9388	12349	9205	11140		36774	46661	56734	63779	130477	99889	133355	182630	85779	86337	125703	96628	135967	174316	158868	146235	98927	
8446	"Weaving machines "looms""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		316	267	639	1034	1419	3207	893	1042	291	2006	626	219	509	316	9629	1660	360		80524	207914	378428	306531	290736	300522	208692	161688	39834	148464	277749	412513	443435	320874	149690	205693	244402	
8456	"Machine tools for working any material by removal of material, by laser or other light or photon ..."	0	0	0	0	0	0	0	0	3	0	0	407	0	0	0	0	0		11714	18365	20357	15804	6043	8854	15356	6138	5837	12943	42463	33393	20170	30411	28586	31378	30003		14993	23132	35563	55247	68090	83361	91659	88181	35546	67990	118851	103832	96364	114893	104280	108003	99552	
8459	"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading ..."	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0		5940	17191	32490	21951	37568	47215	62189	45674	21203	20567	18572	20196	28761	78919	18725	10018	8416		18906	29706	36281	54996	48833	69612	64385	75714	28485	49087	76762	104401	70397	72703	66390	65071	60961	
8406	"Steam turbines and other vapour turbines; parts thereof"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		9265	14341	5312	16280	10341	42964	16439	9977	13638	7233	20934	21060	10379	9770	7507	8204	6594		166784	200742	47948	26886	57528	17537	36894	47882	265660	137613	86498	155713	490777	143375	200148	276605	154673	
8485	"Machinery parts not specified or included elsewhere in this chapter (excluding parts containing ..."	0	0	0	2	8	39	0	0	0	0	0	0	0	0	0	0	0		7528	10889	15266	27015	23084	14948	27893	12508	0	0	0	0	0	0	0	0	0		29642	14987	31951	33715	53265	46711	0	0	0	0	0	0	0	0	0	0	0	
8502	"Electric generating sets and rotary converters"	0	0	0	0	0	0	0	0	0	0	0	0	221	910	910	0	0		10781	20158	10869	35356	32841	33940	41517	34260	30732	52838	59399	86963	60013	60147	46085	57335	63224		109110	127661	76660	119128	180320	172873	285313	870771	914147	1176043	894838	1048532	1247394	861170	932830	1457173	633005	
8604	"Railway or tramway maintenance or service vehicles, whether or not self-propelled, e.g., workshops, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		58	179	108	712	449	858	530	13	21	97	5	63	9	41	11	0	414		1394	165	1022	6668	3251	2527	1888	14586	8261	5252	46137	78068	36829	5236	12496	19732	3324	
8710	"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, ..."	2	0	433	162	0	0	0	0	0	0	0	0	0	0	0	0	0		8	10	316	0	0	5877	3959	61	184	128	860	19	7	0	0	0	0		3311	25225	11704	4686	0	0	0	0	0	0	0	0	0	0	0	0	0	
8904	"Tugs and pusher craft"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6361	9056	5089	4953	33165	50337	50668	48324	223094	84634	138294	175774	105015	85303	62009	49233	30191		11091	30007	1	0	288	2670	0	0	0	10100	1803	15444	18	0	7093	13276	0	
8907	"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		615	713	540	8082	2377	54240	1597	23110	40794	3836	2760	1667	6989	3592	13009	3806	960		18131	7022	1954	28825	46113	6106	4496	14077	3964	10113	3516	5810	2873	3839	6141	3882	4990	
9009	"Photocopying apparatus incorporating an optical system or of the contact type and thermo-copying ..."	0	22	27	254	261	404	0	0	0	0	0	0	0	0	0	0	0		20382	31765	31767	65707	158445	434708	298939	73740	0	0	0	0	0	0	0	0	0		36394	44464	53103	79882	84424	96447	0	0	0	0	0	0	0	0	0	0	0	
9020	"Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ..."	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	0		4051	881	3041	1122	2366	1292	3834	3543	2513	1482	2144	6694	1839	3380	3122	2017	1429		1281	3726	2756	3521	3310	3485	5642	7540	4932	6687	8757	7603	14089	23102	21340	12176	18297	
9104	"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other ..."	0	0	0	0	0	0	2	7	3	4	1	5	3	2	2	0	0		3240	2418	1409	1040	374	171	244	529	433	744	944	982	123	430	241	1069	398		223	235	382	785	564	620	477	511	255	6025	6063	5808	6736	5395	1046	1360	2952	
9109	"Clock movements, complete and assembled (excluding watch movements)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		92	282	239	256	307	8676	11484	7218	19715	25430	13636	7310	3926	1401	821	875	32		333	443	566	687	884	1022	1285	1466	1454	1548	2861	2226	2210	3028	1967	1769	2122	
