Product code	Product label	Turkey's imports from United Arab Emirates-Value in 2001	Turkey's imports from United Arab Emirates-Value in 2002	Turkey's imports from United Arab Emirates-Value in 2003	Turkey's imports from United Arab Emirates-Value in 2004	Turkey's imports from United Arab Emirates-Value in 2005	Turkey's imports from United Arab Emirates-Value in 2006	Turkey's imports from United Arab Emirates-Value in 2007	Turkey's imports from United Arab Emirates-Value in 2008	Turkey's imports from United Arab Emirates-Value in 2009	Turkey's imports from United Arab Emirates-Value in 2010	Turkey's imports from United Arab Emirates-Value in 2011	Turkey's imports from United Arab Emirates-Value in 2012	Turkey's imports from United Arab Emirates-Value in 2013	Turkey's imports from United Arab Emirates-Value in 2014	Turkey's imports from United Arab Emirates-Value in 2015	Turkey's imports from United Arab Emirates-Value in 2016	Turkey's imports from United Arab Emirates-Value in 2017	United Arab Emirates's exports to world- 	United Arab Emirates's exports to world-Value in 2001	United Arab Emirates's exports to world-Value in 2002	United Arab Emirates's exports to world-Value in 2003	United Arab Emirates's exports to world-Value in 2004	United Arab Emirates's exports to world-Value in 2005	United Arab Emirates's exports to world-Value in 2006	United Arab Emirates's exports to world-Value in 2007	United Arab Emirates's exports to world-Value in 2008	United Arab Emirates's exports to world-Value in 2009	United Arab Emirates's exports to world-Value in 2010	United Arab Emirates's exports to world-Value in 2011	United Arab Emirates's exports to world-Value in 2012	United Arab Emirates's exports to world-Value in 2013	United Arab Emirates's exports to world-Value in 2014	United Arab Emirates's exports to world-Value in 2015	United Arab Emirates's exports to world-Value in 2016	United Arab Emirates's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
4011	"New pneumatic tyres, of rubber"	0	0	6	6	1	3	0	22	0	0	0	1260	1948	123	69	0	0						499511		678472	620874				1270438	1202721	1121717	744080	681425	144888		93720	146993	233855	323570	328314	436808	532115	601342	444979	611771	833015	940004	1027562	936361	824499	917323	937456	
4103	"Other raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, ..."	573	1462	1156	778	391	277	692	534	76	17	92	165	153	596	61	47	0						5512		3126	782				433	811	808	412	213	1389		4518	10814	11305	6082	5007	7487	10196	7913	4176	5752	11015	13616	13000	10147	3519	3013	2479	
4115	"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether ..."	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	2	0						504		242	180				253	285	198	204	187	407		0	4327	5190	4592	5509	6913	6096	4731	2832	2755	3581	3198	3143	3142	3620	3998	3363	
4304	"Artificial fur and articles thereof (excluding gloves made of leather and artificial fur, footware ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						68		504	737				54	6	11	164	59	45		163	179	91	96	153	577	1569	1638	503	1354	620	399	276	511	509	463	529	
4409	"Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped "tongued, ..."	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	8	0						637		1639	3676				11347	10353	11287	8380	10359	1286		7055	6477	8342	9066	12508	13733	17105	16428	8228	12336	16229	14461	17824	20284	15709	16205	17899	
4414	"Wooden frames for paintings, photographs, mirrors or similar objects"	0	0	0	0	0	0	0	0	0	0	5	0	3	2	0	0	0						2305		1420	1338				2942	3328	1906	3537	2110	506		742	681	1307	1310	1871	2165	2304	3031	1819	3320	3982	3091	3911	3654	3139	3030	3001	
4503	"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						11752		17683	8932				7943	6910	22815	8001	13376	2690		1212	711	900	1911	2612	1730	1971	1841	1819	2397	2776	2971	2515	2167	2160	1634	1245	
4602	"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or ..."	0	0	0	0	0	0	0	0	0	0	14	0	0	3	0	0	0						8442		7060	11798				24384	5337	4743	3737	6602	5117		2657	2983	6455	11000	6731	7458	6907	8080	5984	8783	9379	8145	9406	9255	8431	7172	7146	
4702	"Chemical wood pulp, dissolving grades"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						14		2	11				1	1324	5	17	1			780	424	648	2756	6481	5058	3599	6147	979	1388	756	747	609	829	798	764	465	
4808	"Corrugated paper and paperboard "with or without glued flat surface sheets", creped, crinkled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						445		1196	345				5216	1115	2164	1023	1027	3859		1275	1440	1840	3250	3630	3421	4051	4935	3939	5611	10088	7898	9093	8792	5665	5315	7288	
4816	"Carbon paper, self-copy paper and other copying or transfer papers, in rolls of a width of ..."	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						180		168	138				1117	711	719	924	267	853		4185	5964	7692	11269	13607	13139	18383	17675	10342	14684	14688	15982	13789	13134	12204	11626	16475	
5108	"Carded or combed yarn of fine animal hair (excluding that of wool or that put up for retail ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		83	1				91	4	2	6	22	1		21	50	109	441	409	1549	2318	1738	1508	2215	3169	3638	1878	2752	2743	3766	3293	
5109	"Yarn of wool or fine animal hair, put up for retail sale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						72		0	0				44	0	0	22	2	1		283	135	137	89	12	321	693	1308	107	268	326	299	393	825	767	389	312	
5211	"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ..."	0	29	3	22	0	0	0	0	1	0	0	1	0	0	0	0	0						4081		6325	2454				1267	1021	2824	9832	14403	564		16002	25334	28872	44400	32998	25272	62693	77094	93424	121192	122582	75964	90556	81080	67872	62352	51792	
5301	"Flax, raw or processed, but not spun; flax tow and waste, incl. yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		37	26				0	0	0	0	14	59		1359	2571	3078	2560	2316	2312	3331	2131	1479	3179	4249	3989	5861	5512	5575	6687	4107	
5302	"True hemp "Cannabis sativa L.", raw or processed, but not spun; tow and waste of true hemp, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		0	0				15	0	6	0	0			1476	1439	0	474	218	585	845	0	104	3	0	1	0	1	5	3	69	
5405	"Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		43	6				482	272	498	65	168	1131		8	12	30	35	61	185	146	116	7	75	14	44	6	10	5	26	20	
5406	"Man-made filament yarn, put up for retail sale (excluding sewing thread)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						328		142	0				0	12	13	7	17			97	29	59	167	309	178	161	154	383	173	78	84	153	394	270	60	117	
5506	"Synthetic staple fibres, carded, combed or otherwise processed for spinning"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						162		364	35				5	269	877	1	0	204		4329	8034	8384	9313	12563	13014	12632	14151	11979	15986	24516	23289	20403	22066	16220	15417	18645	
5510	"Yarn of artificial staple fibres (excluding sewing thread and yarn put up for retail sale)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						8		234	142				323	7	36	259	405	55		25635	50091	57282	108295	99082	119180	248108	154747	148678	241167	256311	188689	188349	149587	147901	143045	161411	
5704	"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up"	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0						754		3061	2017				8911	16209	7543	6919	8888	3312		1075	1364	2391	4814	3959	3893	4185	3824	3164	3667	5941	4801	4018	3317	3515	5017	4708	
5803	"Gauze (excluding narrow woven fabrics of heading 5806)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						413		355	52				467	381	339	251	241	52		123	76	76	90	148	64	122	431	167	273	330	265	467	32	78	47	34	
5905	"Textile wallcoverings"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						33		101	106				294	281	525	295	581	505		61	157	188	201	263	394	1128	1565	649	781	861	672	1154	1698	976	678	844	
5907	"Impregnated, coated or covered textile fabrics; painted canvas being theatrical scenery, studio ..."	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0						3096		5586	3643				5312	4639	3735	3099	2384	377		4621	4791	4833	4210	5904	5455	6533	11129	10489	18729	18384	16950	20880	19046	15892	16490	15854	
6101	"Men's or boys' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0						4360		2003	10044				23335	24224	40290	18203	16507	1198		1107	872	1352	2946	1823	3254	5431	7866	7889	11438	13817	9459	11175	10154	9826	10649	14791	
3104	"Mineral or chemical potassic fertilisers (excluding those in tablets or similar forms, or in ..."	0	0	0	0	0	0	0	0	0	0	584	0	0	0	0	0	0						1706		5449	21916				6824	10847	18035	6115	3500	10718		15818	19515	23965	32762	38582	33135	57918	57052	40317	54420	63095	72599	63762	65396	82589	57950	59886	
3207	"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, ..."	0	0	0	3	0	0	0	1	1	0	0	1	1	0	0	0	0						794		3981	4697				5973	7814	6619	3112	4664	10976		31401	38114	49512	59522	71175	82820	99798	105742	79392	104902	136994	136590	125917	110922	94399	90081	100014	
3212	"Pigments, incl. metallic powders and flakes, dispersed in non-aqueous media, in liquid or paste ..."	0	0	0	0	0	0	0	0	0	7	0	0	2	19	0	0	0						674		1893	2389				4522	4160	5721	1841	1648	30528		9840	14060	20151	27809	30183	43124	59331	55509	39721	48147	55058	52523	55123	53294	46986	45165	53931	
6208	"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, ..."	0	15	0	13	5	8	26	19	0	0	0	0	0	0	0	48	0						14265		9516	7334				18540	23580	29734	6357	4880	2412		1376	1306	2667	3395	3931	4473	6633	6632	4893	6836	7289	5076	4658	4656	3953	3293	4711	
6310	"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						498		806	421				6761	10556	13467	3450	1173	7244		242	528	741	857	1405	2136	3462	2226	2475	8238	14580	7865	5286	7602	6801	8225	14765	
6505	"Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile ..."	0	0	0	0	2	6	0	0	1	1	0	1	1	1	0	1	0						2183		14840	1995				10101	9391	10261	4357	4363	1630		2413	2685	4420	6181	11725	17836	22748	25573	22240	31435	39080	33442	37657	35411	36785	34874	29870	
6701	"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		137	67				250	120	213	458	253	177		98	226	260	272	509	553	424	450	423	518	745	501	287	416	405	248	518	
6904	"Ceramic building bricks, flooring blocks, support or filler tiles and the like (excluding those ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1253		11165	7855				13344	16900	15385	13235	11101	6242		28	254	147	230	752	666	943	449	255	115	135	373	2435	2289	2063	1069	902	
7019	"Glass fibres, incl. glass wool, and articles thereof (excluding mineral wools and articles ..."	0	0	303	21	1	2	0	0	0	2	16	28	0	533	0	0	0						8978		26820	25488				38593	55367	49524	64500	44272	29877		23575	32673	44906	53905	66041	72839	107412	120288	96641	117230	147390	158276	175036	195357	193303	217616	233789	
7101	"Pearls, natural or cultured, whether or not worked or graded, but not strung, mounted or set, ..."	0	6	0	0	0	0	278	0	0	1	0	0	0	0	0	0	0						4861		1769	15061				24312	563821	220890	6643	10926	520815		117	169	160	355	630	459	768	597	249	309	362	249	179	237	256	219	255	
7202	"Ferro-alloys"	0	0	0	0	0	0	0	0	0	446	567	0	0	0	0	0	0						4983		4866	19646				20663	50983	42673	25298	4660	25125		88397	139768	167236	334690	326984	357368	597070	920847	435859	649035	698009	606591	550926	571980	455039	371673	680271	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	0	0	0	0	0	0	0	0	18	18	0	26	0	0	0	0	0						54867		60357	72910				253609	257682	214904	186805	169064	287644		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
7219	"Flat-rolled products of stainless steel, of a width of >= 600 mm, hot-rolled or cold-rolled ..."	0	63	0	69	32	20	59	0	31	139	183	1	0	0	0	0	0						10378		19994	9238				51031	45306	42164	12643	15074	29698		102969	165451	248347	376470	471588	541656	819419	767627	511514	783938	925029	798642	999711	1043680	931976	770545	1040624	
7227	"Bars and rods of alloy steel other than stainless, hot-rolled, in irregularly wound coils"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						56		424	2243				1147	1303	5764	10795	12499	45651		11368	18464	23876	46101	40607	35284	44261	84171	26272	46531	66338	56515	59735	104077	123027	128155	98946	
4902	"Newspapers, journals and periodicals, whether or not illustrated or containing advertising ..."	0	0	0	0	0	0	7	1	2	0	2	2	8	0	3	1	0						7463		3503	8603				4123	3852	4812	4253	3336	2049		13576	20787	20308	25584	23229	22645	27215	29824	21092	19444	16518	14865	14345	9154	8536	6709	4569	
7316	"Anchors, grapnels and parts thereof, of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						535		955	649				2098	6235	3006	4380	3038	1333		347	356	423	806	1248	2540	2660	2229	1912	931	613	837	381	673	456	490	345	
7323	"Table, kitchen or other household articles, and parts thereof, of iron or steel; iron or steel ..."	0	28	0	2	0	1	0	0	19	25	27	0	5	0	0	17	0						89741		140991	113320				209592	190226	261595	204966	205925	13694		11354	13424	19004	28387	39826	45981	59098	73096	66032	87464	103631	88252	99125	92913	99103	80843	57133	
7403	"Copper, refined, and copper alloys, unwrought (excluding copper alloys of heading 7405)"	0	0	0	0	0	970	0	0	0	0	2	7	0	0	0	0	0						8855		9198	10263				551544	502967	252413	97942	52811	85452		218608	328866	416969	644943	883138	1465473	2139496	2108924	1490742	2584684	3125552	2878811	2730446	2577339	2208298	1998686	2438222	
7411	"Copper tubes and pipes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2379		5034	5577				20253	18344	10068	3448	2909	4349		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
7502	"Unwrought nickel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1309		1157	2531				37675	40801	92506	3786	297	2661		11121	14164	23712	49308	51345	76576	146565	99304	41677	77963	100514	75239	67317	75581	68631	51461	52243	
7803	"Lead bars, rods, profiles and wire, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						306		2780	0				0	0	0	0	0			76	286	183	162	375	374	0	0	0	0	0	0	0	0	0	0	0	
7804	"Lead plates, sheets, strip and foil; lead powders and flakes (excluding grains of lead, and ..."	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0						553		3090	168				511	438	87	453	650	2956		46	115	155	248	313	475	590	494	182	418	397	520	1514	497	1200	457	317	
8107	"Cadmium and articles thereof, n.e.s.; cadmium waste and scrap (excluding ash and residues containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		1	2				0	0	0	0	43	121		14	29	39	23	18	47	92	91	77	65	93	49	57	42	145	11	34	
8113	"Cermets and articles thereof, n.e.s.; waste and scrap of cermets (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0						0		0	14				20	13	18	0	55	130		250	280	442	889	1136	1443	1299	3480	1841	2924	4989	4973	5614	7200	11019	10183	12391	
8210	"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, ..."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0						524		1042	515				651	849	1342	481	481	176		292	580	1676	2839	2187	5663	8601	4918	2979	6158	8928	10781	11649	12494	9550	7966	7754	
8305	"Fittings for loose-leaf binders or files, letter clips, letter corners, paper clips, indexing ..."	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0						857		1094	728				1582	2300	2031	875	5181	434		2852	4069	4787	6815	8971	9218	11149	13477	11410	14552	15211	14792	14240	16320	13871	13248	12183	
8432	"Agricultural, horticultural or forestry machinery for soil preparation or cultivation (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						4514		3993	6234				4408	5488	4977	5969	1462	1889		2014	1664	3889	5986	9482	15046	17290	26870	16839	32410	51083	50020	37151	36388	20529	18806	19847	
8441	"Machinery for making up paper pulp, paper or paperboard, incl. cutting machines of all kinds, ..."	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0	0						2087		2942	5107				11424	12810	7349	9633	8489	4036		36774	46661	56734	63779	130477	99889	133355	182630	85779	86337	125703	96628	135967	174316	158868	146235	98927	
8446	"Weaving machines "looms""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						7347		1437	2567				12962	8643	6705	1124	948	326		80524	207914	378428	306531	290736	300522	208692	161688	39834	148464	277749	412513	443435	320874	149690	205693	244402	
8456	"Machine tools for working any material by removal of material, by laser or other light or photon ..."	0	0	0	0	0	0	0	0	0	0	45	0	0	0	106	0	0						9270		1261	999				3018	3596	4915	1725	3809	382		14993	23132	35563	55247	68090	83361	91659	88181	35546	67990	118851	103832	96364	114893	104280	108003	99552	
8459	"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading ..."	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3446		5390	6442				11527	11283	18711	7481	7633	1734		18906	29706	36281	54996	48833	69612	64385	75714	28485	49087	76762	104401	70397	72703	66390	65071	60961	
8478	"Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						985		1747	410				11946	20399	10561	5111	5619	963		16706	15484	23586	36801	44975	35529	40887	16647	23862	36384	34845	22162	32086	36784	66476	25834	20539	
8485	"Machinery parts not specified or included elsewhere in this chapter (excluding parts containing ..."	6	3	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0						43400		73373	0				0	0	0	0	0			29642	14987	31951	33715	53265	46711	0	0	0	0	0	0	0	0	0	0	0	
8502	"Electric generating sets and rotary converters"	0	0	0	0	10	16	0	116	0	13	446	1361	0	5	169	4	0						172672		118080	172458				521264	470063	525970	165577	118397	87954		109110	127661	76660	119128	180320	172873	285313	870771	914147	1176043	894838	1048532	1247394	861170	932830	1457173	633005	
8522	"Parts and accessories suitable for use solely or principally with sound reproducing and recording ..."	0	0	1	3	0	0	0	0	2	4	0	0	0	0	0	0	0						950		834	2988				4349	7820	19763	1269	517	632		5164	15349	35023	52889	37830	26459	26925	22832	26305	21155	26450	24653	17200	13297	7645	7198	8301	
8604	"Railway or tramway maintenance or service vehicles, whether or not self-propelled, e.g., workshops, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		58	123				0	21	349	53	3			1394	165	1022	6668	3251	2527	1888	14586	8261	5252	46137	78068	36829	5236	12496	19732	3324	
8710	"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, ..."	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						11812		162	3955				449	27768	39	2561	16	1104		3311	25225	11704	4686	0	0	0	0	0	0	0	0	0	0	0	0	0	
8904	"Tugs and pusher craft"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1319		598	8187				41583	3142	63295	28816	15859	45272		11091	30007	1	0	288	2670	0	0	0	10100	1803	15444	18	0	7093	13276	0	
8907	"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						6002		24702	2741				14496	55148	18573	10747	86510	11274		18131	7022	1954	28825	46113	6106	4496	14077	3964	10113	3516	5810	2873	3839	6141	3882	4990	
9009	"Photocopying apparatus incorporating an optical system or of the contact type and thermo-copying ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						20458		25011	0				0	0	0	0	0			36394	44464	53103	79882	84424	96447	0	0	0	0	0	0	0	0	0	0	0	
9019	"Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone ..."	0	0	0	2	4	0	0	0	0	0	3	24	19	1	0	0	0						3780		1833	1613				7120	9319	9245	4346	1531	1458		13388	15154	21997	38736	58692	80397	93629	100331	84007	120473	107760	107163	98684	94609	95362	87852	80659	
9020	"Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ..."	0	0	0	0	9	6	5	0	0	0	0	0	0	15	0	0	0						1201		1805	2691				4062	8543	8799	3668	4241	919		1281	3726	2756	3521	3310	3485	5642	7540	4932	6687	8757	7603	14089	23102	21340	12176	18297	
9104	"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1		71	33				30	72	57	137	161	18		223	235	382	785	564	620	477	511	255	6025	6063	5808	6736	5395	1046	1360	2952	
9109	"Clock movements, complete and assembled (excluding watch movements)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						8		128	69				304	152	704	38	733	48		333	443	566	687	884	1022	1285	1466	1454	1548	2861	2226	2210	3028	1967	1769	2122	
9307	"Swords, cutlasses, bayonets, lances and similar arms and parts thereof, and scabbards and sheaths ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						4		3502	1860				0	0	0	0	0	5		0	1	2	119	25	150	3	44	4	312	46	176	117	62	47	0	1	
9601	"Worked ivory, bone, tortoiseshell, horn, antlers, coral, mother-of-pearl and other animal carving ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						22		18	177				16	147	69	8	51	15		174	219	365	441	571	746	676	855	668	864	1302	654	969	724	550	612	626	
9605	"Travel sets for personal toilet, sewing or shoe or clothes cleaning (excluding manicure sets)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						178		859	243				1333	10999	18677	712	564	828		87	71	84	194	188	253	343	240	165	226	336	396	490	455	468	395	479	
9619	"Sanitary towels (pads) and tampons, napkins and napkin liners for babies, and similar articles, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0		0	0				8393	24495	24893	8174	6975	29797		0	0	0	0	0	0	0	0	0	0	0	79925	78970	98947	96448	136569	104563	
9704	"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery, stamped paper ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						4		361	1044				551	78	309	292	412	142		4	0	12	0	3	2	5	2	1	0	1	7	10	183	0	9	10	
0805	"Citrus fruit, fresh or dried"	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0						13286		22295	28745				41009	50706	31340	31352	27527	14990		212	6637	9043	8859	15137	8054	14569	13630	12698	13120	18164	19326	17661	15365	19686	18661	20578	
0813	"Dried apricots, prunes, apples, peaches, pears, papaws "papayas", tamarinds and other edible ..."	0	0	0	28	0	0	0	20	0	32	0	23	0	0	0	86	0						2281		5548	4410				9046	11351	13160	16256	16219	3629		1396	1366	2498	3261	3051	2632	3854	3183	2822	4462	11731	6580	6631	7593	10001	10637	7200	
0907	"Cloves, whole fruit, cloves and stems"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						6422		5550	4169				4051	11975	23258	23075	14017	3223		14	178	148	126	121	195	137	99	253	363	406	382	173	571	594	353	726	
0908	"Nutmeg, mace and cardamoms"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						6288		7723	10171				5976	19055	27192	40648	22684	3149		35	41	44	61	26	36	53	67	82	91	109	140	105	160	588	774	1109	
1004	"Oats"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						99		612	194				60	264	425	404	93	6755		13	318	43	2770	789	75	3017	1450	760	0	2815	495	0	27	674	7	36	
1005	"Maize or corn"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						5160		7701	23260				30774	33292	28649	33753	30296	10406		65635	133754	276182	190477	47335	12702	269337	381938	135136	124157	136119	245919	473138	350247	344333	128639	428738	
1101	"Wheat or meslin flour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						60098		38115	121337				40918	26282	20119	25992	27329	21430		4	1	1	13	24	22	26	4	1382	78	40	97	146	1595	1415	21238	33218	
1201	"Soya beans, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						297		315	9				7	865	180	140	130	331		67387	139614	226525	226828	328533	264797	409656	647900	429299	742426	687498	684804	642979	1119756	968176	885301	947920	
